ID,Name,Host ID,Host Name,Host Since,Host Location,Host Response Time,Host Response Rate,Host Neighbourhood,Host Listings Count,Host Total Listings Count,Neighbourhood Cleansed,City,State,Zipcode,Country Code,Country,Latitude,Longitude,Property Type,Room Type,Accommodates,Bathrooms,Bedrooms,Beds,Bed Type,Price,Weekly Price,Monthly Price,Security Deposit,Cleaning Fee,Guests Included,Extra People,Minimum Nights,Maximum Nights,Availability 30,Availability 60,Availability 90,Availability 365,Number of Reviews,First Review,Last Review,Review Scores Rating,Review Scores Accuracy,Review Scores Cleanliness,Review Scores Checkin,Review Scores Communication,Review Scores Location,Review Scores Value,License,Cancellation Policy,Calculated host listings count,Reviews per Month,Geolocation,Features
18208149,Private BR/BA Near JazzFest and French Quarter!,4265784,Mark,27-11-2012,"New Orleans, Louisiana, United States",within an hour,100,Mid City,2,2,Mid-City,New Orleans,LA,70119,US,United States,29.97068411,-90.10088221,House,Private room,3,1,1,2,Real Bed,70,,,,10,2,25,2,1125,16,16,16,16,8,19-04-2017,28-05-2017,93,10,10,10,10,9,10,17STR-08001,moderate,2,5.33,"29.9706841095, -90.1008822063","Host Is Superhost,Host Has Profile Pic,Host Identity Verified,Is Location Exact,Requires License"
5941508,Room in lovely MidCity NOLA home!,14130161,Laura Jean,10-04-2014,"New Orleans, Louisiana, United States",within a day,86,Mid City,3,3,Mid-City,New Orleans,LA,70119,US,United States,29.96376046,-90.0926602,House,Private room,2,2,1,1,Real Bed,68,,,,,2,25,2,1125,0,0,0,244,34,14-04-2015,02-05-2017,96,10,9,10,10,9,10,,moderate,3,1.31,"29.9637604649, -90.0926601983","Host Has Profile Pic,Host Identity Verified,Is Location Exact,Requires License"
17169457,CONVENIENT and COMFORTABLE APARTMENT,106821297,Bertrand,10-12-2016,"New Orleans, Louisiana, United States",within an hour,100,Mid City,1,1,Mid-City,New Orleans,LA,70119,US,United States,29.96712108,-90.10389492,Apartment,Entire home/apt,2,1,1,1,Real Bed,90,,,,,1,0,1,7,27,55,85,203,24,27-02-2017,29-05-2017,88,9,9,10,10,8,9,17STR-03826,strict,1,7.5,"29.9671210777, -90.1038949155","Host Has Profile Pic,Host Identity Verified,Is Location Exact,Requires License,Instant Bookable"
16002178,Sweet Mid-City escape!,104019533,Brandon,16-11-2016,"New Orleans, Louisiana, United States",within an hour,100,Mid City,1,1,Mid-City,New Orleans,LA,70119,US,United States,29.96730849,-90.10232027,Apartment,Entire home/apt,2,1,1,1,Real Bed,117,,,200,,2,30,1,1125,22,51,81,81,11,27-11-2016,23-04-2017,91,10,9,10,9,10,10,,flexible,1,1.76,"29.9673084927, -90.1023202699","Host Has Profile Pic,Is Location Exact,Requires License"
12708230,Mid City room for two!,23943630,David,19-11-2014,"New Orleans, Louisiana, United States",within an hour,100,,2,2,Mid-City,New Orleans,LA,70119,US,United States,29.97204719,-90.09417368,House,Private room,2,1,1,2,Real Bed,79,,,100,,1,15,1,1125,29,59,89,89,8,30-05-2016,28-05-2017,97,9,9,9,9,10,9,,moderate,2,0.65,"29.9720471937, -90.0941736816","Host Has Profile Pic,Host Identity Verified,Requires License"
18019499,HH Whitney House - Adjoining 2 bedrooms with bath,104792142,Glen,22-11-2016,"New Orleans, Louisiana, United States",within a day,100,Seventh Ward,3,3,Seventh Ward,New Orleans,LA,70116,US,United States,29.97200842,-90.07126655,Bed & Breakfast,Private room,4,1,2,2,Real Bed,350,,,,,1,0,3,1125,16,35,65,249,0,,,,,,,,,,BNB-137140,strict,2,,"29.9720084154, -90.0712665519","Host Has Profile Pic,Host Identity Verified,Is Location Exact,Requires License,Instant Bookable"
10042543,"""Henriette"" Suite in Treme steps to French Qtr",13582442,Steve & Melissa,26-03-2014,"New Orleans, Louisiana, United States",within an hour,100,Seventh Ward,2,2,Seventh Ward,New Orleans,LA,70116,US,United States,29.96728801,-90.06377838,Apartment,Entire home/apt,2,1,1,1,Real Bed,95,,,,75,2,25,2,1125,12,31,61,312,71,08-02-2016,28-05-2017,99,10,10,10,10,9,10,City registration pending,strict,2,4.43,"29.967288012, -90.0637783793","Host Is Superhost,Host Has Profile Pic,Host Identity Verified,Is Location Exact,Requires License,Instant Bookable"
10861116,"Convenient location, Safe, & Clean",56260825,Julie,26-01-2016,"New Orleans, Louisiana, United States",within an hour,100,Seventh Ward,1,1,Seventh Ward,New Orleans,LA,70119,US,United States,29.98538055,-90.06575873,Apartment,Entire home/apt,12,1,2,6,Real Bed,99,,,200,79,3,25,1,31,28,55,85,360,63,11-04-2016,26-05-2017,95,9,9,10,10,9,9,,strict,1,4.52,"29.9853805495, -90.0657587284","Host Is Superhost,Host Has Profile Pic,Host Identity Verified,Is Location Exact,Requires License"
17157437,Beautiful uptown home 10min to anywhere in NOLA,31690633,Jason,21-04-2015,"New Orleans, Louisiana, United States",within an hour,100,,1,1,Milan,New Orleans,LA,70115,US,United States,29.93784503,-90.10209954,House,Entire home/apt,6,1,2,3,Real Bed,110,,,0,50,4,50,2,1125,24,54,84,170,12,18-02-2017,28-05-2017,100,10,10,10,10,10,10,City registration pending,strict,1,3.43,"29.9378450309, -90.1020995435","Host Has Profile Pic,Host Identity Verified,Requires License,Instant Bookable"
9281524,Private Room Near Quarter/Frenchman,48198986,Christopher,04-11-2015,"New Orleans, Louisiana, United States",within an hour,100,Seventh Ward,1,1,Seventh Ward,New Orleans,LA,70116,US,United States,29.97117364,-90.06158284,Apartment,Private room,2,1,1,1,Real Bed,68,,,,,1,5,1,6,24,53,83,83,64,10-11-2015,29-05-2017,92,10,9,10,10,8,9,City registration pending,moderate,1,3.36,"29.9711736371, -90.0615828383","Host Has Profile Pic,Host Identity Verified,Is Location Exact,Requires License"
16303137,Holiday Room,94678772,Angela,11-09-2016,"New Orleans, Louisiana, United States",within an hour,100,Seventh Ward,6,6,Seventh Ward,New Orleans,LA,70116,US,United States,29.97264978,-90.06364546,House,Shared room,2,1,1,4,Real Bed,19,,,,10,1,19,1,7,26,51,81,348,38,21-12-2016,21-05-2017,96,10,10,10,10,9,10,,strict,6,6.95,"29.9726497763, -90.0636454628","Host Has Profile Pic,Is Location Exact,Requires License,Instant Bookable"
821280,"BeautifulTreme Apt, 1 Block from FQ",2430873,Greg,21-05-2012,"New Orleans, Louisiana, United States",within an hour,98,Treme,11,11,Seventh Ward,New Orleans,LA,70116,US,United States,29.96837905,-90.06333052,Apartment,Entire home/apt,2,1,1,1,Real Bed,110,,,,35,1,0,1,1125,0,0,25,293,140,27-12-2012,28-05-2017,90,9,9,10,9,9,9,,moderate,8,2.59,"29.9683790503, -90.0633305212","Host Has Profile Pic,Host Identity Verified,Is Location Exact,Requires License"
17133045,Private Uptown NBA All-Star & Mardi Gras Spot!,66793129,Kris,11-04-2016,"New Orleans, Louisiana, United States",,,Milan,2,2,Milan,New Orleans,LA,70115,US,United States,29.92816754,-90.10160262,Apartment,Private room,2,1,1,1,Real Bed,75,,,,,1,0,2,1125,0,0,0,0,3,21-02-2017,12-03-2017,87,9,9,10,10,9,9,,strict,2,0.88,"29.9281675404, -90.1016026171","Host Has Profile Pic,Host Identity Verified,Is Location Exact,Requires License,Instant Bookable"
12323779,side entrance /private room/2126/pauger st.,37494578,Roberto,04-07-2015,"New Orleans, Louisiana, United States",within an hour,95,Seventh Ward,3,3,Seventh Ward,New Orleans,LA,70116,US,United States,29.97294156,-90.06121359,Apartment,Private room,2,1,1,1,Real Bed,36,,,95,30,1,0,4,20,17,42,72,337,21,02-05-2016,02-05-2017,88,9,8,10,10,8,9,,moderate,3,1.59,"29.9729415595, -90.0612135891","Host Has Profile Pic,Host Identity Verified,Is Location Exact,Requires License,Instant Bookable"
9031307,Cottage,27536553,Joanne,10-02-2015,"New Orleans, Louisiana, United States",within an hour,100,Milan,2,2,Milan,New Orleans,LA,70115,US,United States,29.92928211,-90.09576203,House,Entire home/apt,4,1,1,2,Real Bed,250,,,250,100,4,50,1,1125,0,0,0,0,1,25-11-2015,25-11-2015,100,10,10,10,10,10,8,,flexible,2,0.05,"29.9292821129, -90.0957620305","Host Is Superhost,Host Has Profile Pic,Host Identity Verified,Is Location Exact,Requires License"
5560129,Walking Distance To French Quarter,28824801,Christopher And Mark,05-03-2015,"New Orleans, Louisiana, United States",within an hour,100,Seventh Ward,1,1,Seventh Ward,New Orleans,LA,70116,US,United States,29.97165525,-90.06980089,House,Entire home/apt,3,1,1,2,Real Bed,96,702,2478,250,35,2,25,3,1125,4,21,44,233,140,06-05-2015,29-05-2017,100,10,10,10,10,9,10,17STR-06342,moderate,1,5.53,"29.9716552465, -90.0698008893","Host Is Superhost,Host Has Profile Pic,Host Identity Verified,Is Location Exact,Requires License"
17285969,2 BLOCKS TO FQ!! New Marigny!! Door on right,59187752,Steve And Debbie,17-02-2016,"New Orleans, Louisiana, United States",within an hour,100,Marigny/Bywater,3,3,Seventh Ward,New Orleans,LA,70116,US,United States,29.96825076,-90.06296137,House,Entire home/apt,6,1,2,2,Real Bed,133,,,100,75,4,25,2,1125,21,48,78,168,13,26-02-2017,24-05-2017,100,10,10,10,10,9,10,17str-09116,strict,3,4.02,"29.9682507646, -90.0629613736","Host Is Superhost,Host Has Profile Pic,Host Identity Verified,Is Location Exact,Requires License,Instant Bookable"
3761118,La Belle Bungalow--The Caribbean Room,19239935,Chez,31-07-2014,"New Orleans, Louisiana, United States",within an hour,100,Seventh Ward,4,4,Seventh Ward,New Orleans,LA,70116,US,United States,29.97135873,-90.07099496,House,Private room,2,1,1,1,Real Bed,165,,,100,50,2,25,2,1124,29,59,89,364,11,08-11-2014,26-02-2017,90,9,9,10,10,8,9,17STR-05964,strict,4,0.35,"29.9713587343, -90.0709949588","Host Has Profile Pic,Host Identity Verified,Is Location Exact,Requires License,Instant Bookable"
716663,JazzFest 3 Blocks! 5 Star Clean! Value for groups!,2103275,NOLA Festivals,09-04-2012,"New Orleans, Louisiana, United States",within a few hours,87,Fairgrounds,4,4,Seventh Ward,New Orleans,LA,70119,US,United States,29.98037316,-90.07321144,Apartment,Entire home/apt,12,2,3,7,Real Bed,245,,,175,80,8,40,2,365,28,54,84,353,61,23-03-2013,21-05-2017,92,9,10,9,10,9,9,City registration pending,strict,4,1.19,"29.9803731636, -90.0732114359","Host Has Profile Pic,Host Identity Verified,Is Location Exact,Requires License"
17326971,Jazzy Banana in the Big Easy!,67484640,Valerie,16-04-2016,"New Orleans, Louisiana, United States",within an hour,100,Seventh Ward,5,5,Seventh Ward,New Orleans,LA,70116,US,United States,29.97369213,-90.06776537,House,Entire home/apt,4,1,1,1,Real Bed,75,,,100,50,3,25,2,1125,13,32,62,62,16,01-03-2017,28-05-2017,95,10,10,10,10,8,9,17STR-10004,moderate,5,5.11,"29.9736921345, -90.0677653658","Host Has Profile Pic,Is Location Exact,Requires License,Instant Bookable"
16740364,Holiday Room Hostel for Two,94678772,Angela,11-09-2016,"New Orleans, Louisiana, United States",within an hour,100,Seventh Ward,6,6,Seventh Ward,New Orleans,LA,70116,US,United States,29.97211133,-90.06534231,Hostel,Shared room,3,1,1,4,Real Bed,19,,,,10,1,19,1,7,27,49,79,351,14,14-01-2017,27-05-2017,93,10,9,10,9,9,9,,strict,6,3,"29.9721113259, -90.0653423115","Host Has Profile Pic,Is Location Exact,Requires License,Instant Bookable"
18755087,Sunset Suite. Blue and Lavender w/ palm tree views,15726269,Kaisas,19-05-2014,"New Orleans, Louisiana, United States",within a day,100,,1,1,Seventh Ward,New Orleans,LA,70119,US,United States,29.97566652,-90.07322125,House,Private room,4,1,1,2,Real Bed,53,,,,,1,0,1,5,24,54,84,359,0,,,,,,,,,,City registration pending,flexible,1,,"29.9756665247, -90.0732212463","Host Has Profile Pic,Host Identity Verified,Is Location Exact,Requires License"
19016073,Groups welcome! 3br house close to French Quarter!,66925019,Bianka,12-04-2016,"New Orleans, Louisiana, United States",within an hour,100,Central City,6,6,Seventh Ward,New Orleans,LA,70116,US,United States,29.97288125,-90.05959743,House,Entire home/apt,10,2,3,6,Real Bed,150,,,0,100,8,25,3,21,28,56,86,176,0,,,,,,,,,,City registration pending,strict,6,,"29.9728812547, -90.0595974312","Host Is Superhost,Host Has Profile Pic,Host Identity Verified,Is Location Exact,Requires License,Instant Bookable"
14566439,Bohemian Historic Treme Flat. Close to Everything!,48576356,Heather,09-11-2015,"New Orleans, Louisiana, United States",within an hour,100,Lower Garden District,11,11,Treme - Lafitte,New Orleans,LA,70119,US,United States,29.96918819,-90.07754802,Apartment,Entire home/apt,4,1,2,2,Real Bed,84,,,200,94,2,25,2,1125,0,12,31,31,26,04-10-2016,13-05-2017,93,10,9,10,10,8,9,,strict,10,3.22,"29.9691881875, -90.0775480229","Host Has Profile Pic,Host Identity Verified,Is Location Exact,Requires License"
10879188,Angelica Creole Cottage,56364673,Penelope,27-01-2016,"New Orleans, Louisiana, United States",within an hour,100,Treme,4,4,Treme - Lafitte,New Orleans,LA,70116,US,United States,29.96460864,-90.06722817,House,Entire home/apt,8,1,4,6,Real Bed,495,,,300,175,4,45,3,14,14,35,65,318,38,20-04-2016,25-05-2017,99,10,10,10,10,10,10,17STR-10087,strict,4,2.79,"29.9646086392, -90.0672281707","Host Is Superhost,Host Has Profile Pic,Host Identity Verified,Is Location Exact,Requires License,Instant Bookable"
10090925,KreoleKastle: 1600SF 3BR Ensuite Parking Steps2 FQ,10621726,Dave & Shinda,14-12-2013,"New Orleans, Louisiana, United States",within an hour,100,Seventh Ward,12,12,Treme - Lafitte,New Orleans,LA,70116,US,United States,29.96686099,-90.07050721,House,Entire home/apt,9,2.5,3,6,Real Bed,300,,,,150,6,25,1,1125,29,55,85,360,12,11-03-2016,22-05-2017,97,10,10,10,10,10,10,17STR-09839,strict,12,0.8,"29.9668609863, -90.0705072075","Host Is Superhost,Host Has Profile Pic,Host Identity Verified,Is Location Exact,Requires License"
18026597,Semi-Private Screened Room Close to Quarter!,40154978,Jonah,31-07-2015,"New Orleans, Louisiana, United States",within an hour,100,Seventh Ward,4,4,Seventh Ward,New Orleans,LA,70116,US,United States,29.9698752,-90.06040641,House,Private room,1,1,1,1,Real Bed,25,,,,5,1,0,1,1125,7,25,55,137,7,05-04-2017,24-05-2017,100,10,9,10,10,10,10,17STR-06610,moderate,4,3.56,"29.9698751973, -90.0604064103","Host Has Profile Pic,Host Identity Verified,Is Location Exact,Requires License,Instant Bookable"
16319653,Big Easy Condo 4 (close to the action),5480237,Big Easy Management,15-03-2013,United States,within an hour,95,Treme,4,4,Treme - Lafitte,New Orleans,LA,70116,US,United States,29.96518046,-90.06575788,Condominium,Entire home/apt,7,1,2,2,Real Bed,200,,,,75,5,25,1,1125,24,54,84,269,9,12-03-2017,28-05-2017,89,9,9,10,10,9,10,City registration pending,strict,4,3.25,"29.9651804633, -90.0657578803","Host Has Profile Pic,Host Identity Verified,Is Location Exact,Requires License"
4427799,Near Frenchmen and Quarter! shotgun for JAZZ FEST!,1741519,Savanah,12-02-2012,"New Orleans, Louisiana, United States",within an hour,94,Seventh Ward,2,2,Seventh Ward,New Orleans,LA,70116,US,United States,29.97074865,-90.06031145,House,Private room,2,1,1,1,Real Bed,75,,,,,2,30,2,1125,16,44,74,349,91,10-11-2014,16-04-2017,96,10,9,10,10,9,9,,strict,2,2.92,"29.9707486461, -90.0603114463","Host Has Profile Pic,Host Identity Verified,Is Location Exact,Requires License,Instant Bookable"
8847504,Lovely Historic Home in the Treme,26270653,Ben,17-01-2015,"New Orleans, Louisiana, United States",within an hour,100,Mid City,4,4,Treme - Lafitte,New Orleans,LA,70116,US,United States,29.97016713,-90.07178627,House,Entire home/apt,7,1,2,5,Real Bed,100,,2250,,50,2,5,1,1125,5,25,48,80,138,26-10-2015,29-05-2017,97,10,10,10,10,9,10,17STR-09951,strict,3,7.06,"29.9701671334, -90.0717862688","Host Is Superhost,Host Has Profile Pic,Host Identity Verified,Requires License,Instant Bookable"
19010346,Honey Lofts Boutique Hotel Experience,17564286,Nerissa,02-07-2014,"New Orleans, Louisiana, United States",within an hour,100,Seventh Ward,6,6,Seventh Ward,New Orleans,LA,70116,US,United States,29.97081036,-90.06428387,Boutique hotel,Private room,2,1,1,1,Real Bed,79,,,100,0,1,0,1,5,25,55,85,175,0,,,,,,,,,,17STR-09193,flexible,6,,"29.97081036, -90.0642838717","Host Has Profile Pic,Host Identity Verified,Is Location Exact,Requires License,Instant Bookable"
16812085,Gated Property In New Orleans' Historic Trem̩!,111816880,Corey,16-01-2017,"New Orleans, Louisiana, United States",within an hour,100,Treme,3,3,Treme - Lafitte,New Orleans,LA,70116,US,United States,29.96313039,-90.07057789,Apartment,Entire home/apt,6,2,2,2,Real Bed,200,,,200,120,4,18,1,7,3,16,39,39,3,29-01-2017,12-03-2017,100,9,10,10,10,9,9,,strict,3,0.72,"29.9631303889, -90.0705778874","Host Is Superhost,Host Has Profile Pic,Host Identity Verified,Is Location Exact,Requires License,Instant Bookable"
5328090,Park-side Apartment in Treme!,11997610,Lauren,06-02-2014,"New Orleans, Louisiana, United States",,,Treme,1,1,Treme - Lafitte,New Orleans,LA,70116,US,United States,29.96308844,-90.07213694,Apartment,Entire home/apt,2,1,1,1,Real Bed,110,,,,,1,0,2,1125,0,0,0,0,2,03-05-2015,19-10-2015,100,10,10,10,10,10,10,,strict,1,0.08,"29.9630884367, -90.0721369363","Host Has Profile Pic,Host Identity Verified,Is Location Exact,Requires License"
8906148,relaxing Bywater retreat,38168027,Erica,11-07-2015,"New Orleans, Louisiana, United States",within an hour,100,Marigny/Bywater,1,1,St. Claude,New Orleans,LA,70117,US,United States,29.96612932,-90.04184432,House,Entire home/apt,4,1,2,3,Real Bed,125,,3700,,60,1,0,2,1125,7,8,33,275,61,02-11-2015,28-05-2017,98,10,10,10,10,10,10,City registration pending,moderate,1,3.16,"29.9661293231, -90.0418443243","Host Is Superhost,Host Has Profile Pic,Host Identity Verified,Is Location Exact,Requires License,Instant Bookable"
737235,Huckabuck Village in Historic Treme,3849334,Liberty,12-10-2012,"New Orleans, Louisiana, United States",within a few hours,100,Treme,3,3,Treme - Lafitte,New Orleans,LA,70116,US,United States,29.96942482,-90.07424501,Bed & Breakfast,Private room,2,1.5,1,1,Real Bed,135,750,,,30,1,0,2,14,18,19,19,263,152,03-01-2013,05-05-2017,98,10,10,10,10,9,10,City registration pending,strict,3,2.83,"29.9694248204, -90.0742450138","Host Is Superhost,Host Has Profile Pic,Host Identity Verified,Is Location Exact,Requires License,Require Guest Phone Verification"
13280638,Historic New Orleans Jazz and Art Filled House,65416936,Luke,01-04-2016,"New Orleans, Louisiana, United States",within an hour,100,Marigny/Bywater,2,2,St. Claude,New Orleans,LA,70117,US,United States,29.96726172,-90.04225516,House,Entire home/apt,4,1,1,1,Real Bed,120,,,150,25,2,30,4,30,18,46,72,158,34,07-06-2016,29-05-2017,94,10,9,10,10,9,9,17STR-06151,strict,2,2.83,"29.9672617206, -90.0422551634","Host Has Profile Pic,Host Identity Verified,Is Location Exact,Requires License"
10535114,Great Clean 3Bdr/2Bth Apt,5951318,Dr. Therese,16-04-2013,"Herndon, Virginia, United States",within a few hours,100,St. Anthony,5,5,St.  Anthony,New Orleans,LA,70122,US,United States,30.02222064,-90.06731607,Apartment,Entire home/apt,9,2,3,3,Real Bed,200,,,,50,6,30,2,1125,25,51,81,356,15,16-02-2016,19-03-2017,92,10,9,9,9,10,9,City registration pending,strict,2,0.95,"30.0222206449, -90.0673160693","Host Has Profile Pic,Host Identity Verified,Is Location Exact,Requires License"
17174517,King size bed! FREE BIKE USAGE!,15812093,Julia,21-05-2014,"Port Saint Joe, Florida, United States",within an hour,100,,9,9,Treme - Lafitte,New Orleans,LA,70119,US,United States,29.97449299,-90.0789455,House,Private room,3,1,1,1,Real Bed,75,,,,50,1,25,1,1125,30,60,90,365,3,18-02-2017,16-03-2017,93,10,9,9,9,9,9,,strict,8,0.86,"29.9744929899, -90.0789455007","Host Has Profile Pic,Host Identity Verified,Requires License"
12085766,Your Jazz Fest Home Away from Home,64776954,Raney-Mills,28-03-2016,US,within a day,100,Treme,1,1,Treme - Lafitte,New Orleans,LA,70119,US,United States,29.97028702,-90.07660213,House,Entire home/apt,9,3,4,5,Real Bed,800,,,,,1,0,2,1125,0,0,0,0,0,,,,,,,,,,,strict,1,,"29.9702870231, -90.0766021252","Host Has Profile Pic,Is Location Exact,Requires License"
